user_id,name,total_income,total_expense,total_investment,current_investment_value,total_target_amount,current_savings,total_budget,net_savings,savings_rate,investment_rate,budget_utilization,investment_profit,goal_completion,saving_score,investment_score,goal_score,profit_score,budget_score,financial_health_score,health_category
428,Charles Dora,2332460.0,1689541.0,1483473.0,1878044.04,0.0,0.0,74250.0,642919.0,27.56,63.6,2275.476094276094,394571.04,0.0,61.76081028437865,13.549789083471813,0.0,47.20090464492636,84.42834124327386,42.84,Average
429,Xiti Yogi,2778494.0,1411505.0,32525.0,48725.49,3119072.0,2028852.0,122197.0,1366989.0,49.2,1.17,1155.1060991677373,16200.489999999998,65.05,78.62095831710167,0.2492649878563211,66.95142033758749,10.956622735573829,92.09531664634987,56.54,Average
430,Baghyawati Dar,808825.0,307189.0,1277732.0,1242967.77,2929286.0,1212829.0,121634.0,501636.0,62.02,157.97,252.55191804922967,-34764.22999999998,41.4,88.60927152317882,33.655034300566705,42.61012762453685,6.074689722787245,98.27172331271167,62.1,Good
431,Vinaya Suresh,419260.0,484646.0,1967903.0,2539255.17,2280327.0,900896.0,126101.0,-65386.0,-15.6,469.38,384.3316072037494,571352.1699999999,39.51,28.134008570315544,100.0,40.664882667764516,64.13484707774492,97.36992155098653,62.46,Good
432,Kalpit Kar,934338.0,636865.0,2395940.0,3119478.92,824798.0,756063.0,120975.0,297473.0,31.84,256.43,526.4434800578632,723538.9199999999,91.67,65.09544215037009,54.63164174016788,94.34952655413751,78.71288300011827,96.39741404148992,76.48,Good
433,Vincent Gupta,960420.0,576422.0,1064958.0,1165537.2,2202775.0,1732932.0,118338.0,383998.0,39.98,110.88,487.0979736010411,100579.19999999995,78.67,71.43747565251266,23.622651156845198,80.96953478797859,19.0392965916324,96.66666529914865,63.59,Good
434,Dev Viswanathan,3095555.0,1005761.0,469365.0,574787.86,0.0,0.0,192470.0,2089794.0,67.51,15.16,522.5546838468333,105422.86,0.0,92.8866380989482,3.2297924922237846,0.0,19.50327291989858,96.42402605808061,49.75,Average
435,Watika Borah,1845126.0,491297.0,764591.0,1050704.22,2986095.0,2351688.0,70810.0,1353829.0,73.37,41.44,693.824318599068,286113.22,78.75,97.45227892481498,8.828667604073457,81.05187319884728,36.81168221904302,95.25198460510312,69.94,Good
436,Krishna Vig,2417335.0,1094930.0,693605.0,746879.88,885894.0,215820.0,240395.0,1322405.0,54.71,28.69,455.47120364400257,53274.880000000005,24.36,82.91390728476821,6.112318377434063,25.072046109510087,14.507994909695945,96.8830952895965,51.94,Average
437,Saanvi Din,1153414.0,651248.0,1321152.0,1471536.89,1335945.0,305392.0,170436.0,502166.0,43.54,114.54,382.1070665821775,150384.8899999999,22.86,74.21114141020647,24.402403170139333,23.52820090572252,23.81020560939242,97.38514464541355,53.71,Average
438,Udyati Rege,1845386.0,974772.0,886682.0,1076148.99,731895.0,367810.0,122450.0,870614.0,47.18,48.05,796.0571661902818,189466.99,50.25,77.04713673548889,10.236908261962588,51.71881432688349,27.55389721015128,94.55237935747022,57.17,Average
439,Girindra Kurian,3158278.0,1516689.0,1366458.0,1709954.61,1282244.0,990642.0,132264.0,1641589.0,51.98,43.27,1146.71339139902,343496.60999999987,77.26,80.78691079080639,9.218543610720525,79.51832029641828,42.308462462839266,92.15275006951266,64.64,Good
440,Kiaan Chowdhury,2313282.0,930460.0,678660.0,762792.55,2435846.0,1297866.0,280510.0,1382822.0,59.78,29.34,331.7029695911019,84132.55000000005,53.28,86.86404363069732,6.25079892624313,54.837381638534374,17.46386473240221,97.73007263664154,59.57,Average
441,Ishani Naik,1386546.0,462354.0,309950.0,474076.83,167764.0,113738.0,93959.0,924192.0,66.65,22.35,492.0805883417235,164126.83000000002,67.8,92.21659524737048,4.761600409050237,69.78180321119802,25.126552104492035,96.63256800555224,64.41,Good
442,Janya Bhasin,2820889.0,1322555.0,2147697.0,2597242.92,697939.0,496113.0,155008.0,1498334.0,53.12,76.14,853.2172533030554,449545.9199999999,71.08,81.67510712894429,16.221398440495975,73.1576780568135,52.46697265326588,94.1612184161341,66.46,Good
443,Gautam Bahl,944786.0,540516.0,866690.0,1071905.95,922147.0,147746.0,154763.0,404270.0,42.79,91.73,349.2540206638538,205215.94999999995,16.02,73.62680171406312,19.54280114193191,16.488266776451216,29.062497036483204,97.60996635259212,51.72,Average
444,Meera Dugar,1552380.0,423991.0,0.0,0.0,2586250.0,1392127.0,290998.0,1128389.0,72.69,0.0,145.7023759613468,0.0,53.83,96.92247760031165,0.0,55.403458213256485,9.404770651341462,99.00292176910955,60.9,Good
445,Lavanya Om,1221456.0,470590.0,0.0,0.0,1302788.0,871088.0,7518.0,750866.0,61.47,0.0,6259.51050811386,0.0,66.86,88.18075574600702,0.0,68.81432688349115,9.404770651341462,57.164585529298094,52.59,Average
446,Frederick Chopra,818983.0,519547.0,130441.0,181441.94,1252278.0,961227.0,110943.0,299436.0,36.56,15.93,468.3008391696637,51000.94,76.76,68.77288663809897,3.3938386808129875,79.0037052284891,14.290173193907144,96.79529884696134,57.9,Average
447,Avi Dua,4006849.0,1676426.0,992950.0,1004425.81,916799.0,46576.0,70278.0,2330423.0,58.16,24.78,2385.420757562822,11475.810000000056,5.08,85.60186988702768,5.279304614597981,5.2284890901605605,10.504043553997784,83.67596208924512,45.57,Average
448,Yashasvi Reddy,3642038.0,1586561.0,645314.0,806720.1399999999,1480777.0,802860.0,90337.0,2055477.0,56.44,17.72,1756.2693027220298,161406.1399999999,54.22,84.26178418387224,3.7751928075333416,55.80485796624125,24.86593600911156,87.98140471099912,57.28,Average
449,Vasudha Talwar,2727506.0,1017273.0,474866.0,572892.75,727192.0,289796.0,191456.0,1710233.0,62.7,17.41,531.3351370549891,98026.75,39.85,89.13907284768212,3.709148238101325,41.01482091395636,18.794796280073996,96.3639391947509,56.84,Average
450,Gayathri Choudhury,840297.0,564536.0,284633.0,377015.31,889583.0,713254.0,56993.0,275761.0,32.82,33.87,990.5356798203288,92382.31,80.18,65.85897935333074,7.215901827943244,82.52367229312475,18.254112882329572,93.2215136729745,58.18,Average
451,Avi Mangat,1180159.0,479678.0,978177.0,1016302.41,381811.0,165790.0,46969.0,700481.0,59.35,82.89,1021.2650897400414,38125.40999999992,43.42,86.52902220490846,17.659465678128594,44.68917249897078,13.056820494939611,93.01122454435259,58.34,Average
452,Amruta Kala,1881758.0,1017243.0,953053.0,1311048.26,2845765.0,1562363.0,107274.0,864515.0,45.94,50.65,948.266122266346,357995.26,54.9,76.08102843786521,10.790830457198858,56.50473445862495,43.69729454267486,93.51077495226639,59.36,Average
453,Chameli Datta,927233.0,514558.0,1255109.0,1691322.51,584154.0,433594.0,105874.0,412675.0,44.51,135.36,486.0097852163893,436213.51,74.23,74.96688741721854,28.83804167199284,76.3997529847674,51.18985521753767,96.67411204764733,67.99,Good
454,Hamsini Raghavan,2890076.0,1555684.0,1235222.0,1480815.45,691869.0,434345.0,99815.0,1334392.0,46.17,42.74,1558.567349596754,245593.44999999995,62.78,76.26022594468252,9.105628701691595,64.61506792918897,32.93027557473065,89.33432920770073,58.78,Average
455,Parth Arya,907020.0,460573.0,1720344.0,2027478.01,1103134.0,906352.0,70230.0,446447.0,49.22,189.67,655.8066353410223,307134.01,82.16,78.63654070899884,40.408624142485834,84.56154796212432,38.8252729668359,95.51214923258689,71.57,Good
456,Krish Dâ€™Alia,2117126.0,1175521.0,1435167.0,1560415.12,2725362.0,1690610.0,272397.0,941605.0,44.48,67.79,431.5469700473941,125248.11999999988,62.03,74.9435138293728,14.44245600579488,63.84314532729519,21.40234332156226,97.04681487448676,59.69,Average
457,Indali Dhingra,1161653.0,491132.0,632531.0,667160.1699999999,0.0,0.0,101230.0,670521.0,57.72,54.45,485.1644769337153,34629.169999999925,0.0,85.25905726529022,11.600409050236484,0.0,12.72191412291157,96.6798967061437,48.51,Average
458,Rushil Solanki,451771.0,408963.0,846130.0,1102155.31,620817.0,194142.0,325722.0,42808.0,9.48,187.29,125.55584209847662,256025.31000000008,31.27,47.67432800934944,39.90157228684647,32.184026348291475,33.92954804632999,99.14078959871786,51.94,Average
459,Ronith Rana,2258021.0,1188965.0,223137.0,246497.47,269857.0,114325.0,141005.0,1069056.0,47.34,9.88,843.20768767065,23360.47,42.37,77.17179587066616,2.104904341897823,43.60848085631947,11.642480378525496,94.22971640682843,52.3,Average
460,Aachal Apte,2278886.0,775710.0,2432752.0,3066082.4,2081485.0,1466323.0,109381.0,1503176.0,65.96,106.75,709.1816677485122,633330.3999999999,70.45,91.67900272691858,22.7427670544122,72.50926307122273,70.07176907223601,95.1468903784643,72.59,Good
461,Jason Chaudhari,1557186.0,925859.0,1471811.0,1977905.46,1262597.0,549834.0,137787.0,631327.0,40.54,94.52,671.949458221748,506094.46,43.55,71.87378262563304,20.137202266820058,44.82297241663235,57.8837822472533,95.40167981042894,59.42,Average
462,Avi Rau,1616319.0,1111544.0,1567147.0,2149216.81,633174.0,397325.0,94340.0,504775.0,31.23,96.96,1178.2319270722917,582069.81,62.75,64.62017919750681,20.657036942349478,64.58419102511321,65.16149454162117,91.93706075365895,61.34,Good
463,Veer Chaudhuri,2546237.0,1647466.0,719630.0,911178.45,1065150.0,212485.0,93833.0,898771.0,35.3,28.26,1755.7426491745975,191548.44999999995,19.95,67.79119594857809,6.02070816822191,20.533141210374637,27.753281181824125,87.98500873450183,46.02,Average
464,Amruta Viswanathan,2545203.0,1594941.0,1595159.0,1819549.62,519912.0,226330.0,48541.0,950262.0,37.34,62.67,3285.7604911312087,224390.6200000001,43.53,69.38059992208805,13.351655375175763,44.802387813915196,30.899247135027636,77.51470944786819,51.04,Average
465,Amruta Bava,2394991.0,883822.0,1155440.0,1483529.53,2015952.0,1131030.0,240987.0,1511169.0,63.1,48.24,366.7509035757116,328089.53,56.1,89.45072068562526,10.277387191614471,57.73981062165501,40.83261147253375,97.49023075497578,64.02,Good
466,Akshay Saxena,2658337.0,1467166.0,1012188.0,1497727.46,2486784.0,1537054.0,209757.0,1191171.0,44.81,38.08,699.4598511611055,485539.46,61.81,75.2006232956759,8.112829690229665,63.61671469740634,55.91480972905192,95.21341922962446,61.54,Good
467,Bina Mohan,1624947.0,602109.0,1595386.0,1895465.15,1419790.0,779046.0,150640.0,1022838.0,62.95,98.18,399.7006107275624,300079.15000000014,54.87,89.33385274639657,20.916954280114194,56.4738575545492,38.149484815059786,97.2647475705146,65.55,Good
468,Theodore Rajan,2860457.0,1584536.0,1307843.0,1539192.27,828321.0,503154.0,145125.0,1275921.0,44.61,45.72,1091.8422049956937,231349.27,60.74,75.04479937670432,9.740508756231625,62.51543845203788,31.565819288459,92.52824748405313,58.63,Average
469,Urvi Kohli,1627995.0,667192.0,1465670.0,1707988.86,0.0,0.0,209987.0,960803.0,59.02,90.03,317.73014519946474,242318.8600000001,0.0,86.27191273860538,19.18062124504666,0.0,32.61660115398744,97.82569220998778,52.54,Average
470,Vinaya Arya,842952.0,322152.0,1214536.0,1472634.81,1595067.0,998269.0,219443.0,520800.0,61.78,144.08,146.80440934547923,258098.81000000008,62.58,88.42228282041295,30.695811496016024,64.4092219020173,34.12816952609115,98.99538027577574,68.76,Good
471,Deepa Kade,924775.0,492067.0,372979.0,337386.7,1557533.0,781210.0,103664.0,432708.0,46.79,40.33,474.6749112517364,-35592.29999999999,50.16,76.74328009349436,8.592185436107206,51.62618361465624,5.995368532169535,96.75167945864851,55.02,Average
472,Tarak Sarin,2193704.0,1127836.0,1753187.0,2196704.1,3526667.0,2097141.0,271061.0,1065868.0,48.59,79.92,416.0819889250021,443517.1000000001,59.47,78.14569536423842,17.026716093570244,61.208316179497736,51.88946932574544,97.15264565395434,63.71,Good
473,Kai Parikh,2212563.0,979794.0,182581.0,234467.78,1567441.0,951890.0,66016.0,1232769.0,55.72,8.25,1484.176563257392,51886.78,60.73,83.70081807557462,1.7576377348843157,62.505146150679295,14.375028198311105,89.84340418433308,57.37,Average
474,Mugdha Gour,2397844.0,1143870.0,1237718.0,1435053.42,2710864.0,1064595.0,115036.0,1253974.0,52.3,51.62,994.3582878403282,197335.41999999995,39.27,81.03622906116088,10.99748604542162,40.417867435158506,28.307617591148176,93.19535459892495,56.06,Average
475,Janaki Cheema,938379.0,474412.0,2015576.0,2130749.5,1453512.0,710795.0,131379.0,463967.0,49.44,214.79,361.101850371825,115173.5,48.9,78.80794701986756,45.760364736460865,50.32935364347468,20.437291027165678,97.52888865562822,64.41,Good
476,Avi Sridhar,671642.0,440423.0,785050.0,775369.65,226759.0,164869.0,149004.0,231219.0,34.43,116.89,295.5779710611796,-9680.349999999977,72.71,67.11336190105182,24.903063615833652,74.83532317826266,8.477485654184045,97.97728514355832,60.52,Good
477,Wishi Parikh,1950735.0,857264.0,1141627.0,1327982.91,1319214.0,740056.0,156517.0,1093471.0,56.05,58.52,547.7130279777915,186355.90999999992,56.1,83.95792754187768,12.467510332779412,57.73981062165501,27.255885484443372,96.2518611424935,61.2,Good
478,Chaitanya Garde,1792456.0,507582.0,1043555.0,1344139.51,2037286.0,1557009.0,126003.0,1284874.0,71.68,58.22,402.833265874622,300584.51,76.43,96.13556680950528,12.403596233329072,78.66405928365585,38.19789347240826,97.24331001857757,70.32,Good
479,Akshay Sangha,1759630.0,1173882.0,1015460.0,1316352.34,856755.0,363030.0,105813.0,585748.0,33.29,57.71,1109.3929857389924,300892.3400000001,42.37,66.22516556291392,12.294942264263495,43.60848085631947,38.22738064391291,92.40814304993658,53.35,Average
480,Fitan Bassi,2077171.0,1046082.0,1031352.0,1137121.13,2892564.0,1170390.0,133380.0,1031089.0,49.64,49.65,784.2869995501575,105769.12999999987,40.46,78.9637709388391,10.577783459031062,41.642651296829975,19.5364422759617,94.63292558640704,55.01,Average
481,Charita Virk,451214.0,578414.0,984137.0,962460.21,1397933.0,708986.0,176373.0,-127200.0,-28.19,218.11,327.94928929031084,-21676.79000000004,50.72,18.324892871055706,46.46768077037795,52.202552490736934,7.328341374142602,97.75576002086535,45.52,Average
482,Inaya Saran,589134.0,373544.0,1214414.0,1251246.82,2608941.0,708568.0,115096.0,215590.0,36.59,206.14,324.5499409188851,36832.82000000007,27.16,68.79626022594469,43.91750820230943,27.953890489913547,12.933002728590711,97.77902262202747,55.86,Average
483,Yadavi Issac,1838860.0,1200455.0,1111290.0,1333272.95,0.0,0.0,170392.0,638405.0,34.72,60.43,704.525447204094,221982.94999999995,0.0,67.33930658356059,12.874430099279902,0.0,30.66861536354147,95.1787540739767,44.88,Average
484,Zaid Butala,2965483.0,1419479.0,792764.0,1039217.21,1090343.0,294186.0,106826.0,1546004.0,52.13,26.73,1328.776702300938,246453.21,26.98,80.90377873003507,5.694746261025182,27.768629065459038,33.01263236442897,90.9068447591401,52.45,Average
485,Chakradev Sehgal,3425242.0,1436722.0,1138252.0,1323885.09,1153484.0,482166.0,21377.0,1988520.0,58.05,33.23,6720.877578706086,185633.09000000008,41.8,85.5161667315933,7.079551749115855,43.0218196788802,27.186646237758573,54.00733390932972,49.2,Average
486,Lavanya Dubey,2015195.0,1027426.0,1055593.0,1188128.01,1000088.0,379479.0,92327.0,987769.0,49.02,52.38,1112.8120701419953,132535.01,37.94,78.48071679002727,11.159401764029145,39.04899135446686,22.10035772940253,92.38474539011588,54.27,Average
487,Unni Srinivas,1938670.0,1573701.0,1248478.0,1290998.68,1812703.0,734564.0,130409.0,364969.0,18.83,64.4,1206.742632793749,42520.679999999935,40.52,54.95909622126997,13.72022668200605,41.704405104981475,13.477845347290623,91.74195477934231,47.27,Average
488,Ekaraj Karpe,3049515.0,1597825.0,596079.0,741048.41,973189.0,361678.0,256248.0,1451690.0,47.6,19.55,623.5463301176985,144969.41000000003,37.16,77.37436696532917,4.165068814180408,38.246191848497325,23.29145439105776,95.73291466518761,53.17,Average
489,Sneha Gade,1865951.0,1095809.0,1305324.0,1586738.88,2977159.0,1251656.0,122282.0,770142.0,41.27,69.95,896.1327096383769,281414.8800000001,42.04,72.44253992987925,14.902637521837317,43.26883491148621,36.36162615768734,93.86753708802708,55.78,Average
490,Unnati Guha,516083.0,511203.0,798850.0,1018869.01,0.0,0.0,168144.0,4880.0,0.95,154.79,304.0269055095632,220019.01,0.0,41.02843786521231,32.977544846393116,0.0,30.480488684514643,97.91946694699755,41.54,Average
491,Yamini Sarin,2606558.0,1416971.0,767080.0,830274.52,591329.0,333158.0,132919.0,1189587.0,45.64,29.43,1066.040972321489,63194.52000000002,56.34,75.84729255940786,6.269973156078231,57.98682585426101,15.458201601520377,92.70481184863435,55.69,Average
492,Amrita Joshi,880596.0,455172.0,1181232.0,1553359.21,987328.0,620620.0,138918.0,425424.0,48.31,134.14,327.6551634777351,372127.21,62.86,77.92754187767824,28.57812433422813,64.69740634005764,45.05100026773427,97.75777279823379,66.09,Good
493,Sara Chakraborty,1701095.0,480352.0,505040.0,685010.77,3115144.0,2023396.0,60094.0,1220743.0,71.76,29.69,799.334376144041,179970.77000000002,64.95,96.19789637709388,6.325365375601859,66.84849732400166,26.644250106926066,94.52995258040917,65.06,Good
494,Vedant Dyal,3353610.0,1647376.0,605466.0,816413.45,723431.0,476015.0,175114.0,1706234.0,50.88,18.05,940.744886188426,210947.44999999995,65.8,79.92987923646281,3.8454983169287145,67.72334293948127,29.611519950035685,93.56224467410999,59.97,Average
495,Arin Borah,1216265.0,507965.0,205585.0,189139.7,1933996.0,799530.0,153125.0,708300.0,58.24,16.9,331.7322448979592,-16445.29999999999,41.34,85.66419945461628,3.600494269035749,42.54837381638535,7.829468109206841,97.72987229830815,55.26,Average
496,Sara Iyer,1834230.0,1028907.0,941316.0,1310124.14,1499629.0,758962.0,189546.0,805323.0,43.91,51.32,542.8270710012346,368808.1400000001,50.61,74.49941566030385,10.933571945971282,52.08933717579251,44.7330650881679,96.28529698254928,58.68,Average
497,Siddharth Trivedi,2355598.0,936252.0,2518013.0,2877982.64,2427821.0,720861.0,117161.0,1419346.0,60.25,106.89,799.1157467075221,359969.64000000013,29.69,87.23022984028049,22.772593634155694,30.557842733635244,43.88642127390749,94.53144871697074,60.13,Good
498,Shivani Kari,553056.0,518664.0,1008021.0,1296692.59,1108475.0,232449.0,18610.0,34392.0,6.22,182.26,2787.0177324019346,288671.58999999985,20.97,45.13439813011297,38.82994588606246,21.582955948950186,37.056749610013135,80.9277323602408,45.51,Average
499,Barkha Saraf,869196.0,533854.0,1773955.0,2267307.0300000003,2769099.0,1499712.0,83142.0,335342.0,38.58,204.09,642.0990594404753,493352.03000000026,54.16,70.34670821971172,43.48076185606545,55.74310415808975,56.66317925600522,95.60595364338347,65.74,Good
500,Anjali Salvi,636948.0,514028.0,701949.0,764029.65,2086738.0,1724993.0,113770.0,122920.0,19.3,110.21,451.8133075503208,62080.65000000002,82.66,55.32528243085314,23.479909668072775,85.07616303005352,15.351503502816948,96.90812719825142,59.23,Average
